date,Ozempic,semaglutide,Novo Nordisk,weight loss drug
2024-08-26,80.54430379746834,89.77777777777777,54.00396277232356,1.3888888888888888
2024-08-27,83.10126582278481,89.77777777777777,54.00396277232356,2.7777777777777777
2024-08-28,81.82278481012658,89.77777777777777,54.00396277232356,2.7777777777777777
2024-08-29,80.54430379746834,89.77777777777777,47.253467425783114,1.3888888888888888
2024-08-30,85.65822784810126,89.77777777777777,54.00396277232356,1.3888888888888888
2024-08-31,94.60759493670885,89.77777777777777,27.00198138616178,1.3888888888888888
2024-09-01,93.32911392405063,78.55555555555554,27.00198138616178,2.7777777777777777
2024-09-02,85.65822784810126,78.55555555555554,54.00396277232356,1.3888888888888888
2024-09-03,95.88607594936708,95.38888888888889,54.00396277232356,1.3888888888888888
2024-09-04,83.10126582278481,100.0,54.00396277232356,1.3888888888888888
2024-09-05,81.82278481012658,89.77777777777777,47.253467425783114,1.3888888888888888
2024-09-06,79.26582278481013,95.38888888888889,40.50297207924267,1.3888888888888888
2024-09-07,100.0,78.55555555555554,20.251486039621334,1.3888888888888888
2024-09-08,100.0,84.16666666666666,20.251486039621334,1.3888888888888888
2024-09-09,100.0,89.77777777777777,54.00396277232356,1.3888888888888888
2024-09-10,86.9367088607595,95.38888888888889,47.253467425783114,1.3888888888888888
2024-09-11,90.77215189873417,89.77777777777777,54.00396277232356,2.7777777777777777
2024-09-12,90.77215189873417,95.38888888888889,60.75445811886401,1.3888888888888888
2024-09-13,89.49367088607595,89.77777777777777,54.00396277232356,1.3888888888888888
2024-09-14,83.10126582278481,78.55555555555554,20.251486039621334,1.3888888888888888
2024-09-15,76.70886075949366,78.55555555555554,20.251486039621334,1.3888888888888888
2024-09-16,84.37974683544303,89.77777777777777,54.00396277232356,1.3888888888888888
2024-09-17,85.65822784810126,89.77777777777777,47.253467425783114,1.3888888888888888
2024-09-18,79.26582278481013,89.77777777777777,54.00396277232356,1.3888888888888888
2024-09-19,81.82278481012658,89.77777777777777,54.00396277232356,1.3888888888888888
2024-09-20,83.10126582278481,84.16666666666666,60.75445811886401,1.3888888888888888
2024-09-21,77.9873417721519,78.55555555555554,27.00198138616178,1.3888888888888888
2024-09-22,79.26582278481013,67.33333333333333,20.251486039621334,1.3888888888888888
2024-09-23,84.37974683544303,89.77777777777777,67.50495346540445,1.3888888888888888
2024-09-24,92.0506329113924,95.38888888888889,81.00594415848533,1.3888888888888888
2024-09-25,90.77215189873417,84.16666666666666,67.50495346540445,1.3888888888888888
2024-09-26,83.10126582278481,89.77777777777777,60.75445811886401,1.3888888888888888
2024-09-27,75.43037974683544,84.16666666666666,67.50495346540445,1.3888888888888888
2024-09-28,74.15189873417721,72.94444444444444,27.00198138616178,1.3888888888888888
2024-09-29,80.54430379746834,72.94444444444444,27.00198138616178,1.3888888888888888
2024-09-30,86.9367088607595,89.77777777777777,67.50495346540445,1.3888888888888888
2024-10-01,81.82278481012658,89.77777777777777,60.75445811886401,1.3888888888888888
2024-10-02,92.0506329113924,89.77777777777777,54.00396277232356,1.3888888888888888
2024-10-03,83.10126582278481,89.77777777777777,54.00396277232356,1.3888888888888888
2024-10-04,79.26582278481013,89.77777777777777,60.75445811886401,1.3888888888888888
2024-10-05,72.87341772151899,78.55555555555554,27.00198138616178,1.3888888888888888
2024-10-06,67.75949367088607,72.94444444444444,20.251486039621334,1.3888888888888888
2024-10-07,75.43037974683544,89.77777777777777,60.75445811886401,1.3888888888888888
2024-10-08,80.54430379746834,95.38888888888889,60.75445811886401,1.3888888888888888
2024-10-09,79.26582278481013,95.38888888888889,60.75445811886401,1.3888888888888888
2024-10-10,80.54430379746834,89.77777777777777,60.75445811886401,1.3888888888888888
2024-10-11,76.70886075949366,89.77777777777777,54.00396277232356,1.3888888888888888
2024-10-12,61.36708860759494,72.94444444444444,27.00198138616178,1.3888888888888888
2024-10-13,72.87341772151899,72.94444444444444,20.251486039621334,1.3888888888888888
2024-10-14,80.54430379746834,89.77777777777777,54.00396277232356,1.3888888888888888
2024-10-15,88.21518987341771,89.77777777777777,54.00396277232356,1.3888888888888888
2024-10-16,94.60759493670885,95.38888888888889,54.00396277232356,1.3888888888888888
2024-10-17,86.9367088607595,89.77777777777777,54.00396277232356,1.3888888888888888
2024-10-18,80.54430379746834,84.16666666666666,54.00396277232356,1.3888888888888888
2024-10-19,83.10126582278481,78.55555555555554,20.251486039621334,1.3888888888888888
2024-10-20,90.77215189873417,100.0,27.00198138616178,1.3888888888888888
2024-10-21,92.0506329113924,100.0,54.00396277232356,1.3888888888888888
2024-10-22,86.9367088607595,100.0,54.00396277232356,1.3888888888888888
2024-10-23,92.0506329113924,100.0,54.00396277232356,1.3888888888888888
2024-10-24,88.21518987341771,100.0,54.00396277232356,1.3888888888888888
2024-10-25,84.37974683544303,95.38888888888889,54.00396277232356,1.3888888888888888
2024-10-26,74.15189873417721,78.55555555555554,20.251486039621334,1.3888888888888888
2024-10-27,85.65822784810126,78.55555555555554,20.251486039621334,1.3888888888888888
2024-10-28,86.9367088607595,89.77777777777777,54.00396277232356,1.3888888888888888
2024-10-29,85.65822784810126,100.0,54.00396277232356,1.3888888888888888
2024-10-30,84.37974683544303,95.38888888888889,67.50495346540445,1.3888888888888888
2024-10-31,79.26582278481013,89.77777777777777,54.00396277232356,1.3888888888888888
2024-11-01,80.54430379746834,84.16666666666666,47.253467425783114,1.3888888888888888
2024-11-02,76.70886075949366,72.94444444444444,27.00198138616178,1.3888888888888888
2024-11-03,75.43037974683544,72.94444444444444,27.00198138616178,1.3888888888888888
2024-11-04,90.77215189873417,84.16666666666666,81.00594415848533,1.3888888888888888
2024-11-05,79.26582278481013,84.16666666666666,67.50495346540445,1.3888888888888888
2024-11-06,67.75949367088607,78.55555555555554,100.0,1.3888888888888888
2024-11-07,79.26582278481013,89.77777777777777,81.00594415848533,1.3888888888888888
2024-11-08,79.26582278481013,89.77777777777777,67.50495346540445,1.3888888888888888
2024-11-09,67.75949367088607,78.55555555555554,27.00198138616178,1.3888888888888888
2024-11-10,69.87197928653623,69.59477124183006,25.001801260147076,1.1944444444444444
2024-11-11,77.17203682393554,78.29411764705881,55.00396277232356,1.1944444444444444
2024-11-12,77.17203682393554,86.99346405228758,60.00432302435298,1.1944444444444444
2024-11-13,79.25776754890677,86.99346405228758,55.00396277232356,1.1944444444444444
2024-11-14,77.17203682393554,91.34313725490195,55.00396277232356,2.388888888888889
2024-11-15,77.17203682393554,82.6437908496732,55.00396277232356,1.1944444444444444
2024-11-16,67.786248561565,69.59477124183006,25.001801260147076,1.1944444444444444
2024-11-17,78.21490218642116,69.59477124183006,25.001801260147076,1.1944444444444444
2024-11-18,84.47209436133485,86.99346405228758,60.00432302435298,2.388888888888889
2024-11-19,78.21490218642116,86.99346405228758,60.00432302435298,1.1944444444444444
2024-11-20,76.12917146144993,86.99346405228758,60.00432302435298,1.1944444444444444
2024-11-21,71.95771001150747,82.6437908496732,55.00396277232356,1.1944444444444444
2024-11-22,74.0434407364787,82.6437908496732,55.00396277232356,1.1944444444444444
2024-11-23,71.95771001150747,69.59477124183006,25.001801260147076,1.1944444444444444
2024-11-24,65.70051783659378,73.94444444444444,25.001801260147076,1.1944444444444444
2024-11-25,76.12917146144993,82.6437908496732,55.00396277232356,1.1944444444444444
2024-11-26,77.17203682393554,78.29411764705881,60.00432302435298,3.583333333333333
2024-11-27,89.68642117376292,78.29411764705881,50.00360252029415,2.388888888888889
2024-11-28,81.34349827387801,56.545751633986924,50.00360252029415,1.1944444444444444
2024-11-29,79.25776754890677,65.24509803921568,45.003242268264735,1.1944444444444444
2024-11-30,73.00057537399309,60.8954248366013,25.001801260147076,1.1944444444444444
2024-12-01,76.12917146144993,65.24509803921568,20.00144100811766,1.1944444444444444
2024-12-02,75.08630609896431,78.29411764705881,60.00432302435298,1.1944444444444444
2024-12-03,78.21490218642116,82.6437908496732,60.00432302435298,1.1944444444444444
2024-12-04,86.55782508630608,82.6437908496732,60.00432302435298,2.388888888888889
2024-12-05,79.25776754890677,82.6437908496732,50.00360252029415,2.388888888888889
2024-12-06,81.34349827387801,82.6437908496732,50.00360252029415,2.388888888888889
2024-12-07,65.70051783659378,69.59477124183006,25.001801260147076,1.1944444444444444
2024-12-08,73.00057537399309,60.8954248366013,20.00144100811766,1.1944444444444444
2024-12-09,77.17203682393554,78.29411764705881,55.00396277232356,1.1944444444444444
2024-12-10,79.25776754890677,86.99346405228758,50.00360252029415,1.1944444444444444
2024-12-11,70.91484464902184,82.6437908496732,50.00360252029415,1.1944444444444444
2024-12-12,73.00057537399309,78.29411764705881,50.00360252029415,1.1944444444444444
2024-12-13,70.91484464902184,69.59477124183006,45.003242268264735,1.1944444444444444
2024-12-14,68.82911392405062,60.8954248366013,35.0025217642059,1.1944444444444444
2024-12-15,67.786248561565,69.59477124183006,25.001801260147076,1.1944444444444444
2024-12-16,84.47209436133485,73.94444444444444,70.0050435284118,1.1944444444444444
2024-12-17,78.21490218642116,82.6437908496732,55.00396277232356,1.1944444444444444
2024-12-18,76.12917146144993,82.6437908496732,55.00396277232356,1.1944444444444444
2024-12-19,80.30063291139238,82.6437908496732,55.00396277232356,1.1944444444444444
2024-12-20,77.17203682393554,78.29411764705881,100.0,2.388888888888889
2024-12-21,70.91484464902184,65.24509803921568,100.0,2.388888888888889
2024-12-22,68.82911392405062,60.8954248366013,60.00432302435298,1.1944444444444444
2024-12-23,66.74338319907939,69.59477124183006,100.0,1.1944444444444444
2024-12-24,61.52905638665131,60.8954248366013,60.00432302435298,2.388888888888889
2024-12-25,62.571921749136926,52.19607843137254,40.00288201623532,2.388888888888889
2024-12-26,86.55782508630608,82.6437908496732,40.00288201623532,2.388888888888889
2024-12-27,92.81501726121978,91.34313725490195,75.00540378044123,2.388888888888889
2024-12-28,83.42922899884924,78.29411764705881,30.00216151217649,2.388888888888889
2024-12-29,91.77215189873417,86.99346405228758,30.00216151217649,2.388888888888889
2024-12-30,84.47209436133485,95.69281045751633,65.0046832763824,2.388888888888889
2024-12-31,77.17203682393554,82.6437908496732,35.0025217642059,1.1944444444444444
2025-01-01,87.6006904487917,78.29411764705881,30.00216151217649,2.388888888888889
2025-01-02,96.98647871116223,95.69281045751633,65.0046832763824,2.388888888888889
2025-01-03,100.0,100.0,65.0046832763824,2.388888888888889
2025-01-04,88.64355581127731,100.0,35.0025217642059,1.1944444444444444
2025-01-05,84.47209436133485,78.29411764705881,30.00216151217649,2.388888888888889
2025-01-06,96.98647871116223,91.34313725490195,80.00576403247064,1.1944444444444444
2025-01-07,92.81501726121978,91.34313725490195,90.00648453652947,1.1944444444444444
2025-01-08,100.0,91.34313725490195,80.00576403247064,2.388888888888889
2025-01-09,95.94361334867662,91.34313725490195,65.0046832763824,1.1944444444444444
2025-01-10,84.47209436133485,86.99346405228758,65.0046832763824,1.1944444444444444
2025-01-11,83.42922899884924,78.29411764705881,30.00216151217649,1.1944444444444444
2025-01-12,82.38636363636363,78.29411764705881,25.001801260147076,1.1944444444444444
2025-01-13,85.51495972382047,91.34313725490195,60.00432302435298,2.388888888888889
2025-01-14,82.38636363636363,91.34313725490195,80.00576403247064,2.388888888888889
2025-01-15,83.42922899884924,95.69281045751633,75.00540378044123,1.1944444444444444
2025-01-16,81.34349827387801,100.0,65.0046832763824,1.1944444444444444
2025-01-17,81.34349827387801,91.34313725490195,100.0,1.1944444444444444
2025-01-18,83.42922899884924,82.6437908496732,40.00288201623532,1.1944444444444444
2025-01-19,76.12917146144993,73.94444444444444,30.00216151217649,1.1944444444444444
2025-01-20,83.42922899884924,82.6437908496732,90.00648453652947,1.1944444444444444
2025-01-21,81.34349827387801,86.99346405228758,90.00648453652947,1.1944444444444444
2025-01-22,88.64355581127731,91.34313725490195,80.00576403247064,1.1944444444444444
2025-01-23,86.55782508630608,91.34313725490195,70.0050435284118,1.1944444444444444
2025-01-24,83.42922899884924,91.34313725490195,100.0,2.388888888888889
2025-01-25,79.25776754890677,82.6437908496732,45.003242268264735,1.1944444444444444
2025-01-26,77.17203682393554,73.94444444444444,40.00288201623532,2.388888888888889
2025-01-27,81.34349827387801,91.34313725490195,95.00684478855888,2.388888888888889
2025-01-28,95.94361334867662,91.34313725490195,80.00576403247064,2.388888888888889
2025-01-29,90.72928653624855,91.34313725490195,75.00540378044123,2.388888888888889
2025-01-30,82.38636363636363,86.99346405228758,65.0046832763824,1.1944444444444444
2025-01-31,90.72928653624855,91.34313725490195,65.0046832763824,1.1944444444444444
2025-02-01,85.51495972382047,78.29411764705881,30.00216151217649,1.1944444444444444
2025-02-02,83.42922899884924,82.6437908496732,30.00216151217649,2.388888888888889
2025-02-03,81.34349827387801,86.99346405228758,75.00540378044123,1.1944444444444444
2025-02-04,82.38636363636363,95.69281045751633,75.00540378044123,2.388888888888889
2025-02-05,84.47209436133485,91.34313725490195,100.0,2.388888888888889
2025-02-06,77.17203682393554,86.99346405228758,90.00648453652947,1.1944444444444444
2025-02-07,79.25776754890677,91.34313725490195,75.00540378044123,1.1944444444444444
2025-02-08,67.786248561565,82.6437908496732,30.00216151217649,1.1944444444444444
2025-02-09,79.25776754890677,78.29411764705881,25.001801260147076,1.1944444444444444
2025-02-10,82.38636363636363,100.0,70.0050435284118,2.388888888888889
2025-02-11,90.72928653624855,100.0,70.0050435284118,2.388888888888889
2025-02-12,85.51495972382047,100.0,70.0050435284118,1.1944444444444444
2025-02-13,83.42922899884924,100.0,85.00612428450005,1.1944444444444444
2025-02-14,78.21490218642116,86.99346405228758,80.00576403247064,1.1944444444444444
2025-02-15,75.08630609896431,82.6437908496732,35.0025217642059,1.1944444444444444
2025-02-16,90.72928653624855,91.34313725490195,30.00216151217649,1.1944444444444444
2025-02-17,85.51495972382047,95.69281045751633,75.00540378044123,2.388888888888889
2025-02-18,84.47209436133485,100.0,80.00576403247064,1.1944444444444444
2025-02-19,82.38636363636363,95.69281045751633,75.00540378044123,1.1944444444444444
2025-02-20,84.47209436133485,100.0,65.0046832763824,1.1944444444444444
2025-02-21,86.55782508630608,100.0,80.00576403247064,2.388888888888889
2025-02-22,84.47209436133485,100.0,30.00216151217649,1.1944444444444444
2025-02-23,82.38636363636363,100.0,25.001801260147076,1.1944444444444444
2025-02-24,86.55782508630608,100.0,75.00540378044123,2.388888888888889
2025-02-25,93.8578826237054,100.0,90.00648453652947,2.388888888888889
2025-02-26,92.81501726121978,100.0,75.00540378044123,1.1944444444444444
2025-02-27,86.55782508630608,100.0,70.0050435284118,1.1944444444444444
2025-02-28,75.08630609896431,95.69281045751633,60.00432302435298,1.1944444444444444
2025-03-01,76.12917146144993,86.99346405228758,25.001801260147076,1.1944444444444444
2025-03-02,75.08630609896431,82.6437908496732,25.001801260147076,1.1944444444444444
2025-03-03,85.51495972382047,95.69281045751633,65.0046832763824,1.1944444444444444
2025-03-04,88.64355581127731,100.0,60.00432302435298,2.388888888888889
2025-03-05,82.38636363636363,100.0,75.00540378044123,2.388888888888889
2025-03-06,85.51495972382047,100.0,70.0050435284118,2.388888888888889
2025-03-07,81.34349827387801,100.0,60.00432302435298,2.388888888888889
2025-03-08,91.77215189873417,86.99346405228758,25.001801260147076,1.1944444444444444
2025-03-09,83.42922899884924,82.6437908496732,25.001801260147076,1.1944444444444444
2025-03-10,87.6006904487917,100.0,100.0,1.1944444444444444
2025-03-11,81.34349827387801,100.0,95.00684478855888,1.1944444444444444
2025-03-12,85.51495972382047,100.0,100.0,1.1944444444444444
2025-03-13,84.47209436133485,100.0,85.00612428450005,2.388888888888889
2025-03-14,77.17203682393554,95.69281045751633,80.00576403247064,1.1944444444444444
2025-03-15,71.95771001150747,86.99346405228758,30.00216151217649,1.1944444444444444
2025-03-16,75.08630609896431,82.6437908496732,25.001801260147076,1.1944444444444444
2025-03-17,81.34349827387801,100.0,75.00540378044123,1.1944444444444444
2025-03-18,84.47209436133485,100.0,75.00540378044123,2.388888888888889
2025-03-19,81.34349827387801,100.0,70.0050435284118,1.1944444444444444
2025-03-20,81.34349827387801,100.0,60.00432302435298,5.972222222222222
2025-03-21,77.17203682393554,95.69281045751633,60.00432302435298,9.555555555555555
2025-03-22,77.17203682393554,86.99346405228758,25.001801260147076,2.388888888888889
2025-03-23,82.38636363636363,82.6437908496732,25.001801260147076,2.388888888888889
2025-03-24,88.64355581127731,100.0,90.00648453652947,2.388888888888889
2025-03-25,88.64355581127731,100.0,80.00576403247064,2.388888888888889
2025-03-26,86.55782508630608,100.0,80.00576403247064,2.388888888888889
2025-03-27,81.34349827387801,100.0,100.0,2.388888888888889
2025-03-28,78.21490218642116,95.69281045751633,85.00612428450005,1.1944444444444444
2025-03-29,69.87197928653623,82.6437908496732,35.0025217642059,1.1944444444444444
2025-03-30,73.00057537399309,86.99346405228758,30.00216151217649,1.1944444444444444
2025-03-31,84.47209436133485,100.0,90.00648453652947,2.388888888888889
2025-04-01,82.38636363636363,100.0,80.00576403247064,2.388888888888889
2025-04-02,84.47209436133485,100.0,80.00576403247064,2.388888888888889
2025-04-03,79.25776754890677,95.69281045751633,95.00684478855888,1.1944444444444444
2025-04-04,67.786248561565,91.34313725490195,95.00684478855888,1.1944444444444444
2025-04-05,68.82911392405062,78.29411764705881,30.00216151217649,2.388888888888889
2025-04-06,71.95771001150747,78.29411764705881,35.0025217642059,1.1944444444444444
2025-04-07,76.12917146144993,91.34313725490195,100.0,1.1944444444444444
2025-04-08,79.25776754890677,100.0,95.00684478855888,1.1944444444444444
2025-04-09,77.17203682393554,95.69281045751633,100.0,1.1944444444444444
2025-04-10,80.30063291139238,86.99346405228758,100.0,1.1944444444444444
2025-04-11,71.95771001150747,91.34313725490195,80.00576403247064,1.1944444444444444
2025-04-12,69.87197928653623,78.29411764705881,30.00216151217649,1.1944444444444444
2025-04-13,74.26052626171295,72.46520569011918,23.144504009277323,1.0972222222222223
2025-04-14,80.77460751274042,82.81737793156478,75.2196380301513,1.0972222222222223
2025-04-15,83.3802400131514,87.99346405228758,69.43351202783197,1.0972222222222223
2025-04-16,91.19713751438434,93.16955017301038,57.86126002319331,1.0972222222222223
2025-04-17,92.49995376458983,98.34563629373318,75.2196380301513,3.291666666666667
2025-04-18,82.0774237629459,87.99346405228758,40.50288201623532,2.1944444444444446
2025-04-19,69.049261260891,67.28911956939638,28.930630011596655,1.0972222222222223
2025-04-20,75.56334251191845,72.46520569011918,28.930630011596655,1.0972222222222223
2025-04-21,79.47179126253492,87.99346405228758,34.71675601391598,1.0972222222222223
2025-04-22,82.0774237629459,93.16955017301038,100.0,2.1944444444444446
2025-04-23,79.47179126253492,93.16955017301038,86.79189003478996,1.0972222222222223
2025-04-24,84.68305626335689,87.99346405228758,75.2196380301513,1.0972222222222223
2025-04-25,79.47179126253492,87.99346405228758,63.64738602551264,1.0972222222222223
2025-04-26,71.65489376130198,72.46520569011918,23.144504009277323,1.0972222222222223
2025-04-27,78.16897501232943,77.64129181084198,23.144504009277323,1.0972222222222223
2025-04-28,83.3802400131514,87.99346405228758,69.43351202783197,1.0972222222222223
2025-04-29,75.56334251191845,100.0,81.00576403247064,1.0972222222222223
2025-04-30,80.77460751274042,98.34563629373318,75.2196380301513,1.0972222222222223
2025-05-01,83.3802400131514,98.34563629373318,75.2196380301513,1.0972222222222223
2025-05-02,78.16897501232943,87.99346405228758,75.2196380301513,1.0972222222222223
2025-05-03,70.35207751109648,77.64129181084198,23.144504009277323,1.0972222222222223
2025-05-04,76.86615876212394,72.46520569011918,28.930630011596655,1.0972222222222223
2025-05-05,83.3802400131514,82.81737793156478,81.00576403247064,1.0972222222222223
2025-05-06,79.47179126253492,87.99346405228758,81.00576403247064,1.0972222222222223
2025-05-07,84.68305626335689,93.16955017301038,100.0,1.0972222222222223
2025-05-08,83.3802400131514,82.81737793156478,81.00576403247064,1.0972222222222223
2025-05-09,82.0774237629459,82.81737793156478,63.64738602551264,1.0972222222222223
2025-05-10,75.56334251191845,72.46520569011918,23.144504009277323,1.0972222222222223
2025-05-11,80.77460751274042,67.28911956939638,23.144504009277323,1.0972222222222223
2025-05-12,95.10558626500081,82.81737793156478,100.0,2.1944444444444446
2025-05-13,91.19713751438434,93.16955017301038,81.00576403247064,2.1944444444444446
2025-05-14,89.89432126417884,93.16955017301038,75.2196380301513,2.1944444444444446
2025-05-15,82.0774237629459,87.99346405228758,63.64738602551264,1.0972222222222223
2025-05-16,79.47179126253492,77.64129181084198,100.0,1.0972222222222223
2025-05-17,71.65489376130198,72.46520569011918,46.28900801855465,1.0972222222222223
2025-05-18,74.26052626171295,72.46520569011918,34.71675601391598,1.0972222222222223
2025-05-19,80.77460751274042,82.81737793156478,81.00576403247064,1.0972222222222223
2025-05-20,82.0774237629459,87.99346405228758,86.79189003478996,1.0972222222222223
2025-05-21,84.68305626335689,87.99346405228758,69.43351202783197,1.0972222222222223
2025-05-22,85.98587251356237,82.81737793156478,69.43351202783197,1.0972222222222223
2025-05-23,75.56334251191845,77.64129181084198,63.64738602551264,1.0972222222222223
2025-05-24,74.26052626171295,67.28911956939638,23.144504009277323,1.0972222222222223
2025-05-25,71.65489376130198,62.11303344867358,23.144504009277323,1.0972222222222223
2025-05-26,83.3802400131514,62.11303344867358,63.64738602551264,1.0972222222222223
2025-05-27,84.68305626335689,77.64129181084198,69.43351202783197,1.0972222222222223
2025-05-28,79.47179126253492,77.64129181084198,63.64738602551264,1.0972222222222223
2025-05-29,79.47179126253492,82.81737793156478,46.28900801855465,1.0972222222222223
2025-05-30,85.98587251356237,82.81737793156478,46.28900801855465,1.0972222222222223
2025-05-31,71.65489376130198,67.28911956939638,23.144504009277323,1.0972222222222223
2025-06-01,74.26052626171295,62.11303344867358,23.144504009277323,1.0972222222222223
2025-06-02,80.77460751274042,67.28911956939638,69.43351202783197,1.0972222222222223
2025-06-03,87.28868876376787,77.64129181084198,63.64738602551264,1.0972222222222223
2025-06-04,82.0774237629459,82.81737793156478,57.86126002319331,1.0972222222222223
2025-06-05,91.19713751438434,77.64129181084198,52.075134020873975,2.1944444444444446
2025-06-06,84.68305626335689,72.46520569011918,63.64738602551264,1.0972222222222223
2025-06-07,91.19713751438434,67.28911956939638,28.930630011596655,1.0972222222222223
2025-06-08,76.86615876212394,62.11303344867358,17.35837800695799,1.0972222222222223
2025-06-09,80.77460751274042,82.81737793156478,46.28900801855465,1.0972222222222223
2025-06-10,83.3802400131514,82.81737793156478,86.79189003478996,1.0972222222222223
2025-06-11,85.98587251356237,82.81737793156478,75.2196380301513,1.0972222222222223
2025-06-12,80.77460751274042,82.81737793156478,75.2196380301513,1.0972222222222223
2025-06-13,76.86615876212394,72.46520569011918,75.2196380301513,1.0972222222222223
2025-06-14,69.049261260891,62.11303344867358,28.930630011596655,1.0972222222222223
2025-06-15,71.65489376130198,62.11303344867358,23.144504009277323,1.0972222222222223
2025-06-16,80.77460751274042,72.46520569011918,75.2196380301513,1.0972222222222223
2025-06-17,78.16897501232943,82.81737793156478,69.43351202783197,2.1944444444444446
2025-06-18,79.47179126253492,82.81737793156478,57.86126002319331,1.0972222222222223
2025-06-19,71.65489376130198,82.81737793156478,57.86126002319331,1.0972222222222223
2025-06-20,71.65489376130198,67.28911956939638,52.075134020873975,1.0972222222222223
2025-06-21,65.14081251027453,67.28911956939638,28.930630011596655,1.0972222222222223
2025-06-22,69.049261260891,62.11303344867358,23.144504009277323,1.0972222222222223
2025-06-23,79.47179126253492,77.64129181084198,100.0,2.1944444444444446
2025-06-24,74.26052626171295,77.64129181084198,86.79189003478996,2.1944444444444446
2025-06-25,76.86615876212394,77.64129181084198,81.00576403247064,2.1944444444444446
2025-06-26,75.56334251191845,82.81737793156478,75.2196380301513,2.1944444444444446
2025-06-27,74.26052626171295,77.64129181084198,69.43351202783197,1.0972222222222223
2025-06-28,67.7464450106855,62.11303344867358,23.144504009277323,1.0972222222222223
2025-06-29,69.049261260891,67.28911956939638,23.144504009277323,1.0972222222222223
2025-06-30,74.26052626171295,72.46520569011918,57.86126002319331,1.0972222222222223
2025-07-01,84.68305626335689,72.46520569011918,57.86126002319331,1.0972222222222223
2025-07-02,74.26052626171295,77.64129181084198,57.86126002319331,1.0972222222222223
2025-07-03,70.35207751109648,67.28911956939638,52.075134020873975,1.0972222222222223
2025-07-04,65.14081251027453,56.93694732795078,52.075134020873975,1.0972222222222223
2025-07-05,57.323915009041585,51.76086120722799,23.144504009277323,1.0972222222222223
2025-07-06,74.26052626171295,56.93694732795078,23.144504009277323,1.0972222222222223
2025-07-07,72.95771001150747,72.46520569011918,57.86126002319331,1.0972222222222223
2025-07-08,67.7464450106855,72.46520569011918,57.86126002319331,1.0972222222222223
2025-07-09,71.65489376130198,72.46520569011918,57.86126002319331,1.0972222222222223
2025-07-10,71.65489376130198,67.28911956939638,57.86126002319331,1.0972222222222223
2025-07-11,67.7464450106855,67.28911956939638,52.075134020873975,1.0972222222222223
2025-07-12,62.535180009863545,56.93694732795078,23.144504009277323,1.0972222222222223
2025-07-13,69.049261260891,56.93694732795078,23.144504009277323,1.0972222222222223
2025-07-14,83.3802400131514,72.46520569011918,52.075134020873975,1.0972222222222223
2025-07-15,71.65489376130198,72.46520569011918,57.86126002319331,1.0972222222222223
2025-07-16,76.86615876212394,72.46520569011918,52.075134020873975,1.0972222222222223
2025-07-17,74.26052626171295,77.64129181084198,69.43351202783197,1.0972222222222223
2025-07-18,61.23236375965806,72.46520569011918,63.64738602551264,1.0972222222222223
2025-07-19,62.535180009863545,72.46520569011918,34.71675601391598,1.0972222222222223
2025-07-20,67.7464450106855,77.64129181084198,34.71675601391598,1.0972222222222223
2025-07-21,74.26052626171295,82.81737793156478,69.43351202783197,1.0972222222222223
2025-07-22,74.26052626171295,77.64129181084198,63.64738602551264,1.0972222222222223
2025-07-23,76.86615876212394,77.64129181084198,69.43351202783197,1.0972222222222223
2025-07-24,79.47179126253492,82.81737793156478,63.64738602551264,1.0972222222222223
2025-07-25,74.26052626171295,77.64129181084198,57.86126002319331,1.0972222222222223
2025-07-26,66.44362876048001,67.28911956939638,28.930630011596655,1.0972222222222223
2025-07-27,65.14081251027453,72.46520569011918,23.144504009277323,1.0972222222222223
2025-07-28,79.47179126253492,77.64129181084198,69.43351202783197,1.0972222222222223
2025-07-29,79.47179126253492,82.81737793156478,100.0,2.1944444444444446
2025-07-30,92.49995376458983,98.34563629373318,100.0,2.1944444444444446
2025-07-31,83.3802400131514,93.16955017301038,100.0,2.1944444444444446
2025-08-01,74.26052626171295,87.99346405228758,100.0,2.1944444444444446
2025-08-02,75.56334251191845,87.99346405228758,92.5780160371093,2.1944444444444446
2025-08-03,76.86615876212394,93.16955017301038,92.5780160371093,2.1944444444444446
2025-08-04,87.28868876376787,100.0,100.0,2.1944444444444446
2025-08-05,87.28868876376787,100.0,100.0,2.1944444444444446
2025-08-06,87.28868876376787,100.0,100.0,2.1944444444444446
2025-08-07,93.80277001479531,100.0,100.0,3.291666666666667
2025-08-08,85.98587251356237,100.0,100.0,2.1944444444444446
2025-08-09,79.47179126253492,100.0,100.0,2.1944444444444446
2025-08-10,79.47179126253492,100.0,98.36414203942863,2.1944444444444446
2025-08-11,84.68305626335689,100.0,100.0,2.1944444444444446
2025-08-12,82.0774237629459,100.0,100.0,3.291666666666667
2025-08-13,80.77460751274042,100.0,100.0,3.291666666666667
2025-08-14,88.59150501397336,100.0,100.0,4.388888888888889
2025-08-15,95.10558626500081,100.0,100.0,5.486111111111112
2025-08-16,83.3802400131514,100.0,100.0,4.388888888888889
2025-08-17,99.01403501561728,100.0,100.0,4.388888888888889
2025-08-18,100.0,100.0,100.0,4.388888888888889
2025-08-19,100.0,100.0,100.0,4.388888888888889
2025-08-20,100.0,100.0,100.0,3.291666666666667
2025-08-21,95.10558626500081,100.0,100.0,3.291666666666667
2025-08-22,93.80277001479531,100.0,100.0,3.291666666666667
